SurveyNum,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2
2150,1/13/2014,Winter 2014,7,Shelby/Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2159,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000
2160,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2161,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2162,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2165,2/26/2014,Winter 2014,8,Shelby/Christina,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2166,2/26/2014,Winter 2014,8,Shelby/Christina,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2167,2/26/2014,Winter 2014,8,Katie/Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,66,1000,2000
2168,2/26/2014,Winter 2014,8,Katie/Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,66,1000,2000
2169,3/3/2014,Spring 2014,8,Shelby/Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2170,3/3/2014,Spring 2014,8,Shelby/Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2171,3/3/2014,Spring 2014,8,Shelby/Ana,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,32,1000,2000
2172,3/3/2014,Spring 2014,8,Shelby/Ana,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,32,1000,2000
2174,3/10/2014,Spring 2014,8,Shelby/Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2175,3/10/2014,Spring 2014,8,Katie/Ana,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2176,3/10/2014,Spring 2014,8,Shelby/Kristian,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,49,1000,2000
2177,3/10/2014,Spring 2014,8,Katie/Ana,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
2178,7/29/2014,Summer 2014,10,Emily and Keri,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2179,7/29/2014,Summer 2014,10,Jessie and Allison,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2180,7/29/2014,Summer 2014,10,Emily and Keri,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
2181,7/29/2014,Summer 2014,10,Jessie and Carlos,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2182,7/29/2014,Summer 2014,10,Emily and Allison,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2183,7/29/2014,Summer 2014,10,Jessie and Carlos,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2186,8/4/2014,Summer 2014,10,Emily and Jessie,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
2187,8/4/2014,Summer 2014,10,"Liz, Jes, Jeremy",KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
2188,8/4/2014,Summer 2014,10,"Emily, Jes, Jessie",KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
2189,8/4/2014,Summer 2014,10,Liz and Jeremy,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,57,1000,2000
2190,8/4/2014,Summer 2014,10,"Emily, Jes, Jessie",KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2191,8/4/2014,Summer 2014,10,Liz and Jeremy,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2192,8/4/2014,Summer 2014,10,"Emily, Jes, Jessie",KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2193,8/4/2014,Summer 2014,10,Liz and Jeremy,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2196,8/5/2014,Summer 2014,10,Jes and Jessie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2197,8/5/2014,Summer 2014,10,Liz and Emily,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000
2198,8/5/2014,Summer 2014,10,Jes and Jessie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2199,8/5/2014,Summer 2014,10,Liz and Emily,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
2200,8/5/2014,Summer 2014,10,Jes and Jessie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2201,8/5/2014,Summer 2014,10,Liz and Jessie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2202,8/5/2014,Summer 2014,10,Liz and Emily,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,67,1000,2000
2203,8/5/2014,Summer 2014,10,Jes and Jessie,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
2204,8/6/2014,Summer 2014,10,Liz and Emily,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
2205,8/6/2014,Summer 2014,10,Jes and Jessie,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2206,8/6/2014,Summer 2014,10,Liz and Emily,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2207,8/6/2014,Summer 2014,10,Jes and Jessie,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,33,1000,2000
2208,8/6/2014,Summer 2014,10,Jes and Jessie,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2209,8/6/2014,Summer 2014,10,Liz and Emily,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2230,9/2/2014,Fall 2014,11,Lad and Gracie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2231,9/2/2014,Fall 2014,11,Liz and Anna,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
2232,9/2/2014,Fall 2014,11,Lad and Gracie,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
2233,9/2/2014,Fall 2014,11,Liz and Anna,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2242,9/3/2014,Fall 2014,11,Lad and Ashtyn,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
2243,9/3/2014,Fall 2014,11,Liz and Gracie,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2244,9/3/2014,Fall 2014,11,Lad and Ashtyn,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2245,9/3/2014,Fall 2014,11,Liz and Gracie,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2252,9/4/2014,Fall 2014,11,Lad and Amy,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2253,9/4/2014,Fall 2014,11,Liz and Alyssa,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2254,9/4/2014,Fall 2014,11,Lad and Amy,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2255,9/4/2014,Fall 2014,11,Liz and Alyssa,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,35,1000,2000
2260,9/5/2014,Fall 2014,11,Lad and Ashtyn,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,68,1000,2000
2261,9/5/2014,Fall 2014,11,Liz and Alyssa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
2262,9/5/2014,Fall 2014,11,Lad and Alyssa,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2263,9/5/2014,Fall 2014,11,Liz and Ashtyn,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2270,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2271,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2272,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,29,1000,2000
2273,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,29,1000,2000
2280,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2281,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2282,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2283,9/17/2014,Fall 2014,12,Carlos and Alyssa,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2290,9/18/2014,Fall 2014,12,Liz and Ashtyn,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2291,9/18/2014,Fall 2014,12,Liz and Ashtyn,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2292,9/18/2014,Fall 2014,12,Liz and Ashtyn,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2293,9/18/2014,Fall 2014,12,Liz and Ashtyn,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2301,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2302,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,48,1000,2000
2303,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2304,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2308,9/22/2014,Fall 2014,12,Alyssa and Anna,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,57,1000,2000
2309,9/22/2014,Fall 2014,12,Alyssa and Anna,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2310,9/22/2014,Fall 2014,12,Alyssa and Anna,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
2311,9/22/2014,Fall 2014,12,Alyssa and Anna,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2321,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
2322,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2323,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2324,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2334,9/25/2014,Fall 2014,12,Carlos and Alyssa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2335,9/25/2014,Fall 2014,12,Carlos and Alyssa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2336,9/25/2014,Fall 2014,12,Carlos and Alyssa,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2337,9/25/2014,Fall 2014,12,Carlos and Alyssa,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2347,9/26/2014,Fall 2014,12,Carlos and Ashtyn,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2348,9/26/2014,Fall 2014,12,Carlos and Ashtyn,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2349,9/26/2014,Fall 2014,12,Allison and Ashtyn,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2350,9/26/2014,Fall 2014,12,Allison and Ashtyn,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2351,9/28/2014,Fall 2014,12,Amy and Anna,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2352,9/28/2014,Fall 2014,12,Amy and Anna,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2353,9/28/2014,Fall 2014,12,Amy and Anna,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
2354,9/28/2014,Fall 2014,12,Amy and Anna,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2355,9/28/2014,Fall 2014,12,Amy and Anna,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
2356,9/28/2014,Fall 2014,12,Amy and Anna,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
2360,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
2361,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
2362,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2363,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
2364,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2365,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2372,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,74,1000,2000
2373,5/5/2014,Spring 2014,9,Shelby and Matt,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2374,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2375,5/5/2014,Spring 2014,9,Shelby and Matt,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2388,5/28/2014,Spring 2014,9,Shelby and Kristian,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2389,5/28/2014,Spring 2014,9,Shelby and Kristian,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2390,5/28/2014,Spring 2014,9,Shelby and Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2391,5/28/2014,Spring 2014,9,Shelby and Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2392,6/9/2014,Summer 2014,9,Katie and Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2393,6/9/2014,Summer 2014,9,Katie and Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2394,6/9/2014,Summer 2014,9,Katie and Kristian,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2395,6/9/2014,Summer 2014,9,Katie and Kristian,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,40,1000,2000
2396,6/10/2014,Summer 2014,9,Shelby and Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2397,6/10/2014,Summer 2014,9,Shelby and Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2398,6/10/2014,Summer 2014,9,Shelby and Kristian,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,29,1000,2000
2399,6/10/2014,Summer 2014,9,Shelby and Kristian,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,31,1000,2000
2400,12/8/2014,Winter 2015,13,Liz and Gracie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2401,12/8/2014,Winter 2015,13,Amy and Alyssa,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2402,12/8/2014,Winter 2015,13,Liz and Gracie,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2403,12/8/2014,Winter 2015,13,Amy and Alyssa,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
2404,12/8/2014,Winter 2015,13,Liz and Amy,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2405,12/8/2014,Winter 2015,13,Gracie and Alyssa,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2406,12/8/2014,Winter 2015,13,Liz and Amy,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2407,12/8/2014,Winter 2015,13,Gracie and Alyssa,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2428,12/10/2014,Winter 2015,13,Liz and Ashtyn,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000
2429,12/10/2014,Winter 2015,13,Amy and Anna,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2430,12/10/2014,Winter 2015,13,Liz and Ashtyn,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
2431,12/10/2014,Winter 2015,13,Amy and Anna,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,68,1000,2000
2432,12/10/2014,Winter 2015,13,Liz and Ashtyn,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2433,12/10/2014,Winter 2015,13,Amy and Anna,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2434,12/10/2014,Winter 2015,13,Liz and Ashtyn,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2435,12/10/2014,Winter 2015,13,Amy and Anna,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,59,1000,2000
2436,12/11/2014,Winter 2015,13,Alyssa and Anna,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2437,12/11/2014,Winter 2015,13,Liz and Gracie,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2438,12/11/2014,Winter 2015,13,Alyssa and Anna,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2439,12/11/2014,Winter 2015,13,Liz and Gracie,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2440,12/11/2014,Winter 2015,13,Alyssa and Anna,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2441,12/11/2014,Winter 2015,13,Liz and Gracie,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2445,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2446,12/16/2014,Winter 2015,13,Amy and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2447,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2448,12/16/2014,Winter 2015,13,Amy and Anna,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2449,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
2450,12/16/2014,Winter 2015,13,Amy and Anna,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2451,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2452,12/16/2014,Winter 2015,13,Amy and Anna,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2453,12/17/2014,Winter 2015,13,Liz and Ben Acker,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2454,12/17/2014,Winter 2015,13,Amy and Anna,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2455,12/17/2014,Winter 2015,13,Liz and Ben Acker,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2456,12/17/2014,Winter 2015,13,Amy and Anna,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2457,12/17/2014,Winter 2015,13,Liz and Ben Acker,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2458,12/17/2014,Winter 2015,13,Amy and Anna,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2461,12/18/2014,Winter 2015,13,Liz and Tyler E.,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2462,12/18/2014,Winter 2015,13,Alyssa and Ashtyn,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,47,1000,2000
2479,12/31/2014,Winter 2015,13,Lad and Liz,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,27,1000,2000
2480,12/31/2014,Winter 2015,13,Allison and Carlos,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
2481,12/31/2014,Winter 2015,13,Allison and Carlos,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
2482,12/31/2014,Winter 2015,13,Lad and Liz,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
2483,12/31/2014,Winter 2015,13,Allison and Carlos,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2484,12/31/2014,Winter 2015,13,Lad and Liz,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2487,1/19/2015,Winter 2015,14,Liz and Jack,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2488,1/19/2015,Winter 2015,14,Amy and Kristen,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2489,1/19/2015,Winter 2015,14,Liz and Jack,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
2490,1/19/2015,Winter 2015,14,Amy and Kristen,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2491,1/20/2015,Winter 2015,14,Liz and BZ,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
2492,1/20/2015,Winter 2015,14,Anna and Jack,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,74,1000,2000
2493,1/20/2015,Winter 2015,14,Liz and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000
2494,1/20/2015,Winter 2015,14,Anna and Jack,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
2495,1/20/2015,Winter 2015,14,Liz and BZ,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
2496,1/20/2015,Winter 2015,14,Anna and Jack,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
2497,1/20/2015,Winter 2015,14,Liz and BZ,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2498,1/20/2015,Winter 2015,14,Anna and Jack,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
2499,1/21/2015,Winter 2015,14,Liz and BZ,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2500,1/21/2015,Winter 2015,14,Anna and Jack,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2503,1/21/2015,Winter 2015,14,Liz and BZ,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2504,1/21/2015,Winter 2015,14,Anna and Jack,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2523,1/27/2015,Winter 2015,14,Amy and Jack,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
2524,1/27/2015,Winter 2015,14,Liz and Kristen,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
2525,1/27/2015,Winter 2015,14,Amy and Jack,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,47,1000,2000
2526,1/27/2015,Winter 2015,14,Liz and Kristen,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2527,1/27/2015,Winter 2015,14,Amy and Jack,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,48,1000,2000
2528,1/27/2015,Winter 2015,14,Liz and Kristen,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2531,1/30/2015,Winter 2015,14,Amy and Anna,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
2532,1/30/2015,Winter 2015,14,Carlos and BZ,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,34,1000,2000
2533,1/30/2015,Winter 2015,14,Amy and Anna,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,24,1000,2000
2534,1/30/2015,Winter 2015,14,Carlos and BZ,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,21,1000,2000
2535,1/30/2015,Winter 2015,14,Amy and Anna,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,29,1000,2000
2536,1/30/2015,Winter 2015,14,Allison and BZ,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,36,1000,2000
2539,2/3/2015,Winter 2015,14,Liz and BZ,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2540,2/3/2015,Winter 2015,14,Amy and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,63,1000,2000
2543,2/3/2015,Winter 2015,14,Liz and BZ,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2544,2/3/2015,Winter 2015,14,Amy and Anna,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2547,2/11/2015,Winter 2015,14,Liz and Anna,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2548,2/11/2015,Winter 2015,14,Amy and Ashtyn,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
2549,2/11/2015,Winter 2015,14,Liz and Anna,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2550,2/11/2015,Winter 2015,14,Amy and Ashtyn,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2561,2/12/2015,Winter 2015,14,Liz and Jason V.,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2562,2/12/2015,Winter 2015,14,BZ and Kristen,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2563,2/12/2015,Winter 2015,14,Liz and Jason V.,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2564,2/12/2015,Winter 2015,14,BZ and Kristen,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
